"id","participant_id","realAge","correctGuess","predicted_age","finalComments"
"16795","7826","16","0","18.854409525683227",
"16796","7826","0","0","0",
"16797","7833","44","0","22.370990287922837",
"16798","7833","0","0","0",
"16799","7834","0","0","0",
"16800","7837","21","0","12.522262845767916",
"16801","7838","21","0","15.07974425014758",
"16802","7839","24","0","15.07974425014758",
"16803","7841","50","0","15.584409143454916",
"16804","7842","18","0","13.047711091773897",
"16805","7843","19","0","14.732103430345862",
"16806","7843","0","0","0",
"16807","7846","0","0","0",
"16808","7849","43","0","17.14633384173431",
"16809","7850","26","0","13.530901450916376",
"16810","7854","23","0","16.786310602020095",
"16811","7854","0","0","0",
"16812","7856","22","0","14.732103430345862",
"16813","7856","0","0","0",
"16814","7858","23","0","16.66408867671203",
"16815","7859","14","0","17.7621075355327",
"16816","7859","0","0","0",
"16817","7863","19","0","14.732103430345862",
"16818","7863","0","0","0",
"16819","7865","57","0","16.647676105033174",
"16820","7865","0","0","0","Not sure of the value of this test if the results can be so wildly off track ....."
"16821","7866","44","0","18.854409525683227",
"16822","7867","46","0","23.08422416858261",
"16823","7869","17","0","15.584409143454916",
"16824","7872","24","0","17.1477526832852",
"16825","7873","23","0","17.1477526832852",
"16826","7861","0","0","0","I'm 14 haha y'all said 20"
"16827","7861","14","0","20.280728068163807",
"16828","7874","27","0","15.573406943146349",
"16829","7874","0","0","0",
"16830","7876","20","0","13.577050095406989",
"16831","7879","54","0","21.00391007378417",
"16832","7880","37","0","15.07974425014758",
"16833","7880","0","0","0",
"16834","7882","39","0","15.573406943146349",
"16835","7881","35","0","15.07974425014758",
"16836","7884","24","0","20.34783181119329",
"16837","7885","17","0","18.23176741367221",
"16838","7885","0","0","0",
"16839","7867","0","0","0",
"16840","7886","57","0","24.34797872370658",
"16841","7886","0","0","0",
"16842","7887","59","0","17.1477526832852",
"16843","7888","36","0","16.786310602020095",
"16844","7890","19","0","16.786310602020095",
"16845","7890","0","0","0",
"16846","7891","26","0","16.786310602020095",
"16847","7895","15","0","14.732103430345862",
"16848","7896","25","0","16.66408867671203",
"16849","7897","0","0","0",
"16850","7900","50","0","17.7621075355327",
"16851","7900","0","0","0",
"16852","7901","23","0","15.07974425014758",
"16853","7901","0","0","0",
"16854","7904","23","0","16.121542568136203",
"16855","7905","49","0","15.07974425014758",
"16856","7906","43","0","17.49344233539466",
"16857","7907","26","0","15.07974425014758",
"16858","7907","0","0","0",
"16859","7910","16","0","18.854409525683227",
"16860","7911","25","0","19.832784282798023",
"16861","7912","21","0","17.14633384173431",
"16862","7913","0","0","0","I'm 41 Yeah! :)"
"16863","7914","0","0","0",
"16864","7915","66","0","15.07974425014758",
"16865","7916","16","0","17.211424146970216",
"16866","7916","0","0","0",
"16867","7919","24","0","19.832784282798023",
"16868","7920","22","0","16.66408867671203",
"16869","7921","22","0","17.7621075355327",
"16870","7925","31","0","17.7621075355327",
"16871","7925","0","0","0",
"16872","7926","16","0","17.49344233539466",
"16873","7928","22","0","14.021506072166956",
"16874","7928","0","0","0","I'm blind, how did the test go?"
"16875","7929","26","0","16.121542568136203",
"16876","7929","0","0","0",
"16877","7930","0","0","0","The test asked me whether I was 18. I accidentaly pressed Yes. The fact is that I'm not 18. (I'm 30)"
"16878","7931","23","0","16.786310602020095",
"16879","7933","52","0","15.07974425014758",
"16880","7935","32","0","15.07974425014758",
"16881","7934","73","0","17.7621075355327",
"16882","7936","32","0","15.07974425014758",
"16883","7937","56","0","16.66408867671203",
"16884","7940","21","0","15.07974425014758",
"16885","7947","38","0","21.651862963829373",
"16886","7948","19","0","18.854409525683227",
"16887","7949","0","0","0",
"16888","7950","54","0","17.14633384173431",
"16889","7951","17","0","14.021506072166956",
"16890","7953","17","0","12.522262845767916",
"16891","7953","0","0","0","This test was great. I'm showing it to my associates.
Thank g-d I'm not blind."
"16892","7955","18","0","15.584409143454916",
"16893","7956","26","0","18.23176741367221",
"16894","7958","16","0","13.047711091773897",
"16895","7959","20","0","15.07974425014758",
"16896","7962","24","0","17.14633384173431",
"16897","7963","14","0","17.14633384173431",
"16898","7964","14","0","16.086320855853696",
"16899","7965","16","0","14.732103430345862",
"16900","7969","40","0","17.49344233539466",
"16901","7970","25","0","16.647676105033174",
"16902","7971","36","0","15.07974425014758",
"16903","7972","14","0","12",
"16904","7973","48","0","17.7621075355327",
"16905","7974","21","0","16.786310602020095",
"16906","7975","25","0","14.021506072166956",
"16907","7975","0","0","0",
"16908","7977","26","0","15.07974425014758",
"16909","7978","45","0","19.87248616547104",
"16910","7979","60","0","15.584409143454916",
"16911","7979","0","0","0",
"16912","7980","46","0","15.584409143454916",
"16913","7982","34","0","14.732103430345862",
"16914","7984","41","0","15.584409143454916",
"16915","7984","0","0","0",
"16916","7986","50","0","17.76314338888274",
"16917","7987","0","0","0",
"16918","7988","63","0","19.567601620844027",
"16919","7988","0","0","0",
"16920","7989","23","0","17.14633384173431",
"16921","7991","36","0","17.210341333095144",
"16922","7992","20","0","13.577050095406989",
"16923","7992","0","0","0",
"16924","7994","36","0","17.14633384173431",
"16925","7997","21","0","15.584409143454916",
"16926","7998","42","0","15.584409143454916",
"16927","7999","25","0","18.854409525683227",
"16928","8000","0","0","0",
"16929","8002","27","0","16.786310602020095",
"16930","8003","30","0","14.021506072166956",
"16931","8003","0","0","0","Just wanted to add that when I took this test it was about half past midnight and dark outside. Not sure if that makes any difference."
"16932","8004","15","0","13.530901450916376",
"16933","8004","0","0","0","taking my glasses off helped differentiate between colors better"
"16934","8005","12","0","16.086320855853696",
"16935","8005","0","0","0",
"16936","8006","22","0","15.07974425014758",
"16937","8007","35","0","15.07974425014758",
"16938","8007","0","0","0",
"16939","8008","0","0","0",
"16940","8009","16","0","15.08083043006754",
"16941","8011","27","0","17.7621075355327",
"16942","8012","28","0","17.7621075355327",
"16943","8013","24","0","15.07974425014758",
"16944","8014","16","0","15.07974425014758",
"16945","8014","0","0","0","technically I only turned 16 in 2 months ago so you got it on point to be fair"
"16946","8015","16","0","17.7621075355327",
"16947","8015","0","0","0",
"16948","8016","42","0","18.23176741367221",
"16949","8018","19","0","17.1477526832852",
"16950","8019","37","0","16.647676105033174",
"16951","8020","16","0","15.584409143454916",
"16952","8021","33","0","17.7621075355327",
"16953","8021","0","0","0","WOW!  This has made my day.  Yal practically reduced me to half my age:)"
"16954","8023","18","0","15.584409143454916",
"16955","8025","21","0","15.07974425014758",
"16956","8024","15","0","14.731051080168587",
"16957","8025","0","0","0","I recently took another test to order color shades consecutively, and i scored 100% accurate on it. so although i have nearsightedness, i think i'm good at differentiating colors!
P.S. I am a photographer (not professional, hobbyist!) "
"16958","8026","40","0","17.14633384173431",
"16959","8028","16","0","15.08083043006754",
"16960","8030","14","0","16.121542568136203",
"16961","8030","0","0","0",
"16962","8031","16","0","14.021506072166956",
"16963","8032","35","0","15.07974425014758",
"16964","8033","16","0","17.1477526832852",
"16965","8034","0","0","0",
"16966","8036","15","0","15.07974425014758",
"16967","8035","14","0","14.021506072166956",
"16968","8039","26","0","19.565144043124327",
"16969","8039","0","0","0",
"16970","8042","38","0","17.7621075355327",
"16971","8044","0","0","0",
"16972","8047","42","0","17.1477526832852",
"16973","8048","52","0","17.7621075355327",
"16974","8048","0","0","0",
"16975","8050","12","0","17.14633384173431",
"16976","8051","14","0","15.584409143454916",
"16977","8053","0","0","0",
"16978","8055","43","0","14.732103430345862",
"16979","8057","21","0","17.14633384173431",
"16980","8054","47","0","17.14633384173431",
"16981","8054","0","0","0",
"16982","8058","54","0","16.647676105033174",
"16983","8059","69","0","17.1477526832852",
"16984","8059","0","0","0",
"16985","8060","30","0","18.854409525683227",
"16986","8061","32","0","15.584409143454916",
"16987","8061","0","0","0",
"16988","8062","25","0","15.573406943146349",
"16989","8062","0","0","0",
"16990","8064","28","0","15.573406943146349",
"16991","8065","17","0","15.584409143454916",
"16992","8066","47","0","17.14633384173431",
"16993","8066","0","0","0",
"16994","8067","37","0","15.584409143454916",
"16995","8069","39","0","16.647676105033174",
"16996","8069","0","0","0",
"16997","8070","25","0","14.732103430345862",
"16998","8071","30","0","14.021506072166956",
"16999","8072","33","0","15.584409143454916",
"17000","8073","24","0","15.07974425014758",
"17001","8076","57","0","17.7621075355327",
"17002","8076","0","0","0","Jokingly:  On the tabs for if you guessed the correct age, in addition to the ""yes"" and ""no"" tab, there should be a choice that says ""I wish""  .  I would have selected that one!"
"17003","8077","20","0","15.07974425014758",
"17004","8078","0","0","0","I meant to say no. I'm 21."
"17005","8080","20","0","18.854409525683227",
"17006","8082","13","0","17.14633384173431",
"17007","8084","24","0","16.647676105033174",
"17008","8085","69","0","18.23176741367221",
"17009","8086","32","0","15.07974425014758",
"17010","8089","65","0","20.436081400393917",
"17011","8090","0","0","0","thats crazy "
"17012","8091","28","0","14.731051080168587",
"17013","8092","17","0","16.647676105033174",
"17014","8093","46","0","14.732103430345862",
"17015","8094","30","0","14.732103430345862",
"17016","8096","0","0","0",
"17017","8097","0","0","0",
"17018","8098","52","0","18.854409525683227",
"17019","8098","0","0","0",
"17020","8099","51","0","18.739157695916514",
"17021","8100","34","0","14.732103430345862",
"17022","8101","12","0","15.07974425014758",
"17023","8103","0","0","0","I am 40 years old"
"17024","8104","41","0","14.732103430345862",
"17025","8104","0","0","0","My age is 41, not 14! So that's pretty cool."
"17026","8105","28","0","17.210341333095144",
"17027","8106","36","0","18.854409525683227",
"17028","8107","21","0","16.086320855853696",
"17029","8107","0","0","0",
"17030","8109","49","0","17.7621075355327",
"17031","8111","20","0","14.021506072166956",
"17032","8112","21","0","13.530901450916376",
"17033","8113","21","0","17.14633384173431",
"17034","8113","0","0","0",
"17035","8115","18","0","16.121542568136203",
"17036","8115","0","0","0",
"17037","8116","40","0","22.15151495050772",
"17038","8116","0","0","0",
"17039","8118","14","0","15.573406943146349",
"17040","8120","0","0","0","This is amazing
"
"17041","8119","58","0","15.07974425014758",
"17042","8121","21","0","17.1477526832852",
"17043","8125","15","0","16.647676105033174",
"17044","8126","49","0","15.07974425014758",
"17045","8126","0","0","0","I wish I looked 15 :-)"
"17046","8127","20","0","17.14633384173431",
"17047","8129","22","0","15.584409143454916",
"17048","8129","0","0","0","I am asian ethnicity "
"17049","8130","22","0","15.07974425014758",
"17050","8132","31","0","15.07974425014758",
"17051","8132","0","0","0",
"17052","8133","59","0","15.07974425014758",
"17053","8137","45","0","15.584409143454916",
"17054","8137","0","0","0",
"17055","8139","49","0","17.14633384173431",
"17056","8140","52","0","23.08422416858261",
"17057","8141","51","0","17.7621075355327",
"17058","8142","35","0","15.573406943146349",
"17059","8143","54","0","17.14633384173431",
"17060","8143","0","0","0",
"17061","8145","0","0","0","I am color blond, which may have had some impact.  "
"17062","8145","40","0","23.74605114963241",
"17063","8146","0","0","0","I'm 50 for the record.  "
"17064","8147","49","0","21.651862963829373",
"17065","8148","20","0","18.854409525683227",
"17066","8149","0","0","0",
"17067","8150","54","0","15.07974425014758",
"17068","8150","0","0","0",
"17069","8151","20","0","14.732103430345862",
"17070","8153","48","0","15.584409143454916",
"17071","8153","0","0","0",
"17072","8155","20","0","14.731051080168587",
"17073","8154","19","0","13.530901450916376",
"17074","8156","12","0","14.732103430345862",
"17075","8157","36","0","17.14633384173431",
"17076","8159","15","0","14.731051080168587",
"17077","8159","0","0","0","I liked this test. "
"17078","8161","33","0","16.66408867671203",
"17079","8164","13","0","15.584409143454916",
"17080","8166","41","0","13.047711091773897",
"17081","8166","0","0","0","I am very creative and a visual person. Could this be a reason for the disparity? "
"17082","8167","24","0","18.739157695916514",
"17083","8169","37","0","14.732103430345862",
"17084","8169","0","0","0",
"17085","8168","16","0","14.732103430345862",
"17086","8170","21","0","13.577050095406989",
"17087","8171","25","0","15.584409143454916",
"17088","8172","25","0","13.577050095406989",
"17089","8173","22","0","16.121542568136203",
"17090","8173","0","0","0",
