id,created_at,text
735284349793411072,2016-05-25 01:40:24,"b'PUPDATE: still on patrol, still looking for babes'"
735274964362878976,2016-05-25 01:03:06,"b""We only rate dogs. Please stop sending in your 31 year old sons that won't get out of your house. Thank you... 11/10 https://t.co/aTU53NNUkt"""
735256018284875776,2016-05-24 23:47:49,b'This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS'
735137028879360001,2016-05-24 15:55:00,"b""Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9"""
734937067508142081,2016-05-24 02:40:26,"b""RT @jimmytorosian: I like big MUTTS &amp; I cannot lie\nU other breeders can't deny\nWhen a dog walks in with a pretty mixed race &amp; spots all on\xe2\x80\xa6"""
734919238721359873,2016-05-24 01:29:35,b'PUPDATE: still both zen af'
734916530010460160,2016-05-24 01:18:49,b'@EverythingGoats someone hack your account? Clearly a dog'
734912297295085568,2016-05-24 01:02:00,"b""This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK"""
734787690684657664,2016-05-23 16:46:51,b'This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA'
734776360183431168,2016-05-23 16:01:50,"b""This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO"""
734567226569822210,2016-05-23 02:10:49,b'PUPDATE: Ricky checked himself into rehab today. Only time will tell if he can put his bad pupper days behind him'
734559631394082816,2016-05-23 01:40:38,"b""When your friend is turnt af and you're just trying to chill. 10/10 (vid by @presgang) https://t.co/OufVDk23JC"""
733829224268587008,2016-05-21 01:18:15,"b""RT @emilysteers: if I was a tv exec I'd give the kid who does @dog_rates a tosh.0 style show but for puppy videos."""
733828123016450049,2016-05-21 01:13:53,b'This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ'
733822306246479872,2016-05-21 00:50:46,"b""This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL"""
733482008106668032,2016-05-20 02:18:32,"b'""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L'"
733472904353095680,2016-05-20 01:42:22,b'PUPDATE: still so ready'
733460102733135873,2016-05-20 00:51:30,b'This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA'
733109485275860992,2016-05-19 01:38:16,"b'Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda'"
733105406562729984,2016-05-19 01:22:04,"b'You can now add us on Snapchat with this custom Snapcode. Save it and upload it, and send to a friend! \xf0\x9f\x90\xb6 https://t.co/A2OGr2J4uK'"
732759581789675520,2016-05-18 02:27:52,b'RT @hotspurjp: @dog_rates Karma is a bitch Kenneth https://t.co/NbFQap5omf'
732754263798059008,2016-05-18 02:06:45,b'Day 154 in the bubble: this has to be some sort of record'
732732193018155009,2016-05-18 00:39:02,"b""This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH"""
732726085725589504,2016-05-18 00:14:46,b'This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL'
732585889486888962,2016-05-17 14:57:41,"b'When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp'"
732375214819057664,2016-05-17 01:00:32,"b""This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE"""
732015829399830528,2016-05-16 01:12:28,"b""RT @nicole_sauvage: I have submitted a pic of our pupper to @dog_rates. This is what waiting for your kid's college acceptance letters feel\xe2\x80\xa6"""
732005617171337216,2016-05-16 00:31:53,b'This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r'
731679870296698880,2016-05-15 02:57:29,b'Goodnight\xf0\x9f\x8c\x99\xf0\x9f\x90\xb6 https://t.co/xGqOUAf6LT'
731285275100512256,2016-05-14 00:49:30,"b""This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP"""
731248510004269056,2016-05-13 22:23:25,b'@DogSolutions oh my god'
731248446997417987,2016-05-13 22:23:10,"b'RT @DogSolutions: you cannont hold forever, one day deg will free https://t.co/wdR2GQJuok'"
731156023742988288,2016-05-13 16:15:54,b'Say hello to this unbelievably well behaved squad of doggos. 204/170 would try to pet all at once https://t.co/yGQI3He3xv'
730924654643314689,2016-05-13 00:56:32,b'We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 https://t.co/2yctWAUZ3Z'
730911445962117120,2016-05-13 00:04:03,b'@donnadb YAAAAASSSSSS'
730573383004487680,2016-05-12 01:40:42,"b""This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV"""
730427201120833536,2016-05-11 15:59:50,"b""This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG"""
730232179519827970,2016-05-11 03:04:53,"b""@ddeacon83 don't know how a seal got thrown in there. My bad please disregard"""
730231110836355073,2016-05-11 03:00:38,b'Reminder that we also have an IG account where we post the most pupular pups from Twitter! \xf0\x9f\x90\xb6\nhttps://t.co/4lD3tnnvPD https://t.co/UQhJFlLE9h'
730213221395763200,2016-05-11 01:49:33,b'PUPDATE: still embarrassed af'
730211855403241472,2016-05-11 01:44:07,"b""This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE"""
730197640428855300,2016-05-11 00:47:38,b'@Baedenmyler dog'
730196704625098752,2016-05-11 00:43:55,"b""This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet https://t.co/rXvcElhoog"""
729855300526837760,2016-05-10 02:07:18,b'@darth way to make the first comment better than the entire tweet darth'
729854734790754305,2016-05-10 02:05:03,b'Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly https://t.co/jVxOGKEU0z'
729838605770891264,2016-05-10 01:00:58,"b'""Challenge completed"" \n(pupgraded to 12/10) https://t.co/85dTK7XCXB'"
729837929674199040,2016-05-10 00:58:16,"b""RT @OliviaMarchese_: If I fail my finals tomorrow it's because I just now discovered @dog_rates page"""
729825411752968192,2016-05-10 00:08:32,"b'I\'ve been informed that ""the ground is lava"" and that is why Stefan is on a hydrant'"
729823566028484608,2016-05-10 00:01:12,"b""This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh"""
729463711119904772,2016-05-09 00:11:16,"b""Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0"""
729408726222901248,2016-05-08 20:32:46,b'@EverythingGoats haha log off'
729361161163051008,2016-05-08 17:23:46,"b""@DebraMessing sometimes google isn't accurate. It's clearly a Benedoop Cumbersnatch"""
729133400276242433,2016-05-08 02:18:43,b'PUPDATE: still mad at feet. No one knows why'
729113531270991872,2016-05-08 00:59:46,"b'""Challenge accepted""\n10/10 https://t.co/vNjvr5Bl9u'"
728986383096946689,2016-05-07 16:34:32,"b""This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B"""
728760639972315136,2016-05-07 01:37:30,"b'When you\'re way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq'"
728751179681943552,2016-05-07 00:59:55,"b""This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE"""
728657442322665472,2016-05-06 18:47:26,"b""*finger to earpiece* ...I've been informed that it is us that have been sitting in chairs wrong. Coleman is doing it right. Thank you"""
728653952833728512,2016-05-06 18:33:34,"b""This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs"""
728420561127346176,2016-05-06 03:06:09,b'PUPDATE: I think about this pup at least 4 times a day'
728412522039095296,2016-05-06 02:34:13,"b""@memefaxmachine what's your address I'll send you some glasses"""
728411603612381184,2016-05-06 02:30:34,b'https://t.co/sUD9wvKCXg'
728409960103686147,2016-05-06 02:24:02,"b""This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr"""
728397755354382336,2016-05-06 01:35:32,b'@vegasvin THIS ONE???\nhttps://t.co/GDmOQCvD72'
728387165835677696,2016-05-06 00:53:27,"b""This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP"""
728058967855923201,2016-05-05 03:09:19,"b""PUPDATE: Tyrone broke his leg saving a small village from a leaf invasion. Heroic af. I'd sign that cast https://t.co/U3tcoCwRef"""
728046963732717569,2016-05-05 02:21:37,b'This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ'
728035342121635841,2016-05-05 01:35:26,b'This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh'
728015554473250816,2016-05-05 00:16:48,b'This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi'
727688963994030082,2016-05-04 02:39:03,b'@Javadoze I mean woof'
727688256683446273,2016-05-04 02:36:14,b'Reminder that all ur dogs are awesome &amp; I wish I had time to feature every one! Just got done with finals so more consistent content soon! \xf0\x9f\x90\xb6'
727685679342333952,2016-05-04 02:26:00,"b""This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5"""
727651526731300864,2016-05-04 00:10:17,"b'I should\'ve clarified this...\n\nScientifically speaking, a ""doggo"" is an adult pupper. Usually wiser and less tolerant of hooman shenanigans'"
727644517743104000,2016-05-03 23:42:26,"b""Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT"""
727635883772497920,2016-05-03 23:08:08,"b""@EverythingGoats ...that's a pupper. a pupper is what that is"""
727524757080539137,2016-05-03 15:46:33,b'This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx'
727320757114642432,2016-05-03 02:15:56,b'ALL\nHAIL\nPIPSY'
727314416056803329,2016-05-03 01:50:44,b'This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs'
727304082189340672,2016-05-03 01:09:40,b'@shibesbot RIP'
727286334147182592,2016-05-02 23:59:09,"b""I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We \xf0\x9f\x91\x8f Only \xf0\x9f\x91\x8f Rate \xf0\x9f\x91\x8f Dogs... 9/10 https://t.co/bbta2Q4URK"""
727175381690781696,2016-05-02 16:38:15,b'This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp'
727157083766923264,2016-05-02 15:25:33,b'RT @LucasBoegemann: @dog_rates https://t.co/wFG0w9rufM'
727155742655025152,2016-05-02 15:20:13,"b""When you're trying to enjoy yourself but end up having to take care of your way too drunk friend. 11/10 https://t.co/BRkhj6tdN0"""
726959968457527297,2016-05-02 02:22:17,"b""PUPDATE: still hasn't forgiven Cindy"""
726935089318363137,2016-05-02 00:43:25,"b""This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY"""
726887082820554753,2016-05-01 21:32:40,"b""This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy"""
726828223124897792,2016-05-01 17:38:46,"b""This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA"""
726252787793715200,2016-04-30 03:32:12,b'Day 136 in the bubble: honestly wtf is this bubble made out of'
726224900189511680,2016-04-30 01:41:23,"b""I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z"""
725872981117902849,2016-04-29 02:22:59,"b""@joshgroban that's fair"""
725870207558934530,2016-04-29 02:11:58,b'@joshgroban \xf0\x9f\x8e\xb6YOU RAISE ME PUPPPP\xf0\x9f\x8e\xb6'
725856474833010688,2016-04-29 01:17:24,"b'We\'re on Snapchat as well! \xf0\x9f\x90\xb6\n\nAdd ""WeRateDogs"" so you don\'t miss a single legendary pupper \xf0\x9f\x98\x98\xf0\x9f\x90\xbe https://t.co/vlfCy3vML1'"
725845077306777604,2016-04-29 00:32:06,b'RT @joshgroban: Me after meet and greets  https://t.co/u6WZ0TxiC8'
725842289046749185,2016-04-29 00:21:01,"b""This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH"""
725797590365773824,2016-04-28 21:23:24,b'@snowbiscuits dog breed'
725786712245440512,2016-04-28 20:40:11,"b""Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw"""
725729321944506368,2016-04-28 16:52:08,"b""This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU"""
725458796924002305,2016-04-27 22:57:10,"b""Pup had to be removed cuz it wouldn't have been fair to the opposing team. 13/10 absolute legend \xe2\x9a\xbd\xef\xb8\x8f\nhttps://t.co/BHICimO58W"""
725159790259871744,2016-04-27 03:09:01,b'@EverythingGoats hahahahahahahahahahahahahahahahahadeleteyouraccounthahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha'
725158965148045312,2016-04-27 03:05:44,b'PUPDATE: Bentley still stuck on #3'
725157025617960961,2016-04-27 02:58:02,"b""If you're struggling with finals:\n\n1. Imagine a dog\n2. Imagine petting that dog\n3. You're welcome"""
724984646870687744,2016-04-26 15:33:04,b'@nick__rm ...shit'
724984242975985665,2016-04-26 15:31:27,b'@nick__rm Fred-Rick needed to be pupgraded'
724983749226668032,2016-04-26 15:29:30,b'This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD'
724975260282527749,2016-04-26 14:55:46,"b'This pupper is clearly an 11 (maybe a 12) out of 10. Please leave the ""reviews"" to the professionals and delete your account @animaIreviews'"
724796520353124354,2016-04-26 03:05:31,b'PUPDATE: Asher now has 7 DUIs. Irresponsible af'
724771698126512129,2016-04-26 01:26:53,b'Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs'
724743753303502848,2016-04-25 23:35:50,b'@kemalrino @WeRateYourDog handling it'
724425853719969792,2016-04-25 02:32:37,"b""PUPDATE: I can't even do this"""
724405726123311104,2016-04-25 01:12:38,"b""This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH"""
724049859469295616,2016-04-24 01:38:33,"b""This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT"""
724046343203856385,2016-04-24 01:24:35,"b""This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL"""
724004602748780546,2016-04-23 22:38:43,b'This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl'
723912936180330496,2016-04-23 16:34:28,"b""This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm"""
723688335806480385,2016-04-23 01:41:59,b'This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89'
723673163800948736,2016-04-23 00:41:42,b'This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU'
723179728551723008,2016-04-21 16:00:57,"b""This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa"""
722976416334286849,2016-04-21 02:33:04,b'PUPDATE: still a good dogg'
722974582966214656,2016-04-21 02:25:47,b'Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a'
722821331646078976,2016-04-20 16:16:49,"b""RT @stickergrub: We partnered @dog_rates to bring you the cutest damn stickers you've ever seen.\n\nShop now: https://t.co/IgkyFPa6ey https:/\xe2\x80\xa6"""
722613351520608256,2016-04-20 02:30:23,"b""Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY"""
722288121073811458,2016-04-19 04:58:02,"b""@ThatAdamKid I'm sorry \xf0\x9f\x98\x94"""
722288068326203392,2016-04-19 04:57:49,"b""RT @ThatAdamKid: I'm kinda sad that the guy who runs @dog_rates is in college because finals week is when we need him most"""
722254370985877504,2016-04-19 02:43:55,"b""@EverythingGoats that's a pupper"""
721503162398597120,2016-04-17 00:58:53,"b""This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE"""
721462863886422016,2016-04-16 22:18:45,b'Day 123 in the bubble: I miss Paul'
721001180231503872,2016-04-15 15:44:11,b'This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT'
720788117419122688,2016-04-15 01:37:33,b'@Atunci_CoV @MillieMolly OH MY GOD'
720788080316280832,2016-04-15 01:37:24,b'RT @Atunci_CoV: @dog_rates @MillieMolly Archie has competition! https://t.co/iy6aEqD16G'
720785406564900865,2016-04-15 01:26:47,"b""This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp"""
720775346191278080,2016-04-15 00:46:48,"b""This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej"""
720415127506415616,2016-04-14 00:55:25,"b""Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw"""
720389942216527872,2016-04-13 23:15:21,b'This is Ralph\xc3\xa9. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk'
720340705894408192,2016-04-13 19:59:42,"b""This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH"""
720274058374418433,2016-04-13 15:34:52,b'@EverythingGoats incorrect both are dogs'
720261961678766080,2016-04-13 14:46:48,b'RT @BURPSIDES: I wish I could explain my happiness right now @dog_rates https://t.co/HegJ6H7mt7'
720061850998685696,2016-04-13 01:31:38,"b""I'm so sorry guys. I've just been informed that this is actually a unicorn. Please only send dogs. We only rate dogs. Thank you"""
720059472081784833,2016-04-13 01:22:10,"b""This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu"""
720043174954147842,2016-04-13 00:17:25,"b""This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv"""
719991154352222208,2016-04-12 20:50:42,"b""This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV"""
719704490224398336,2016-04-12 01:51:36,"b""This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0"""
719644581046980609,2016-04-11 21:53:33,"b""@IDunnThat @Rachel_MBruce but together they're a dog breed"""
719630046173007872,2016-04-11 20:55:47,b'@IDunnThat @Rachel_MBruce it is tho'
719625639335235584,2016-04-11 20:38:17,b'@IDunnThat @Rachel_MBruce excuse me?'
719551379208073216,2016-04-11 15:43:12,b'This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln'
719536438484865028,2016-04-11 14:43:49,"b""It's #NationalPetDay so pet as many dogs as possible"""
719372552762732545,2016-04-11 03:52:36,b'PUPDATE: every day I strive to be Lance'
719367763014393856,2016-04-11 03:33:34,b'Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW'
719339463458033665,2016-04-11 01:41:07,"b""Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R"""
719332531645071360,2016-04-11 01:13:34,b'This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz'
718971898235854848,2016-04-10 01:20:33,b'This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT'
718939241951195136,2016-04-09 23:10:47,b'This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih'
718631497683582976,2016-04-09 02:47:55,"b""We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos"""
718613305783398402,2016-04-09 01:35:37,"b""This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj"""
718540630683709445,2016-04-08 20:46:50,b'Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ'
718460005985447936,2016-04-08 15:26:28,"b""Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe"""
718454725339934721,2016-04-08 15:05:29,"b""This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well https://t.co/4kD16wMA1Z"""
718421328127246336,2016-04-08 12:52:46,b'@EverythingGoats clearly a dog'
718250641269866497,2016-04-08 01:34:31,"b""PUPDATE: Wilbur is still the smuggest pup I've ever seen"""
718246886998687744,2016-04-08 01:19:36,"b""This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl"""
718234618122661888,2016-04-08 00:30:51,b'This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb'
718229396851662849,2016-04-08 00:10:06,b'@Pope_Norm no way lol'
718099312891269120,2016-04-07 15:33:12,b'RT @OMGFacts: The dogs on @dog_rates are the cutest dogs in the world. https://t.co/Pszt2hc2xy'
717909564977463297,2016-04-07 02:59:13,b'Reminder that we have stickers available based on some of your favorite posts! \xf0\x9f\x90\xb6\n\nShop here: https://t.co/Z55BK6i9mo https://t.co/1K2pQ6iFns'
717900651494260736,2016-04-07 02:23:47,b'Day 113 in the bubble: Paul left me'
717841801130979328,2016-04-06 22:29:56,b'This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV'
717790839364272128,2016-04-06 19:07:26,b'@no_detective holy shit'
717790823518183425,2016-04-06 19:07:22,b'RT @no_detective: @dog_rates MAD MAX FURRY ROAD'
717790033953034240,2016-04-06 19:04:14,"b""Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG"""
717537687239008257,2016-04-06 02:21:30,b'People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n'
717520396204044288,2016-04-06 01:12:47,b'RT @challeng_org: Congrats Jack + @dog_rates fans for an amazing #MuttMadness! Ideas for next challenge here: https://t.co/v4Ry11Jzxs https\xe2\x80\xa6'
717520285851914250,2016-04-06 01:12:21,b'A huge thank u to @challeng_org for setting up #MuttMadness\nReply with any feedback or suggestions &amp; let us know if we should do it in 2017!'
717509052390109185,2016-04-06 00:27:43,"b""CONGRATULATIONS TO JACK! OUR 2016 #MuttMadness Champion! You've got some stellar pups @amielynch71"""
717428917016076293,2016-04-05 19:09:17,"b""This is Skittle. He's trying to communicate. 11/10 solid effort https://t.co/6WTfJvtKx6"""
717421804990701568,2016-04-05 18:41:02,"b""This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi"""
717417426690908161,2016-04-05 18:23:38,"b'""Sensitive material"" \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/rg0DD5TFs6'"
717382819803213824,2016-04-05 16:06:07,"b""This is Hoagy. He's quite the character. Very stuck at the moment. 10/10 would comfort in time of need https://t.co/NMGozh12sr"""
717144658850267138,2016-04-05 00:19:45,b'Vote! #MuttMadness \nWho will be our champion?'
717144555137679360,2016-04-05 00:19:20,b'THE CHAMPIONSHIP SHOWDOWN OF THE 2016 #MuttMadness TOURNAMENT \n\xf0\x9f\x90\xb6\xf0\x9f\x8f\x80\xf0\x9f\x90\xb6\xf0\x9f\x90\xbe\xf0\x9f\x8f\x86\n\nJACK (first 2 pics)\n\nvs\n\nHARPER (last 2 pics) https://t.co/zPimggr7h9'
717047459982213120,2016-04-04 17:53:31,"b""This is Fl\xc3\xa1vio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq"""
717009362452090881,2016-04-04 15:22:08,"b""This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0"""
716802964044845056,2016-04-04 01:41:58,b'This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o'
716795203454115840,2016-04-04 01:11:08,"b'RT @xtinawithanx: Emma&amp;Tucker are grateful to have been in the #FinalFur here\'s an extended version of ""dog petting dog"" @dog_rates https:/\xe2\x80\xa6'"
716791146589110272,2016-04-04 00:55:01,"b""Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO"""
716785785224224768,2016-04-04 00:33:43,b'The #MuttMadness championship match up will be *super dramatic af drum roll* \n\nJACK  vs  HARPER\n\nIt all goes down Monday night! Be there \xf0\x9f\x90\xb6\xf0\x9f\x8f\x80\xf0\x9f\x90\xb6'
716730379797970944,2016-04-03 20:53:33,b'There has clearly been a mistake. Pup did nothing wrong. 12/10 would help escape\nhttps://t.co/Juid3nnLbC'
716447146686459905,2016-04-03 02:08:05,"b""This is Ozzy. He's acrobatic af. Legendary pupper status achieved. 13/10 https://t.co/gHWsCTu90E"""
716439118184652801,2016-04-03 01:36:11,b'This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq'
716419191595728896,2016-04-03 00:17:00,b'Vote! #MuttMadness'
716419099438542848,2016-04-03 00:16:38,b'Who will be in the finals? \xf0\x9f\x90\xb6\n\nDog Petting Dog (26)\nhttps://t.co/IiVu3iBxWT\n\nvs\n\nHarper (35)\nhttps://t.co/bVPzcxcdhe\n\nhttps://t.co/ixCQWiGaaF'
716385803463749633,2016-04-02 22:04:20,b'Vote! #MuttMadness'
716385697414909953,2016-04-02 22:03:54,b'Here we go \xf0\x9f\x90\xb6\xf0\x9f\x8f\x80 #FinalFur \n\nLittle Bush Dog (8)\nhttps://t.co/JPPxvzjs15\n\nvs\n\nJack (4)\nhttps://t.co/T9uLhMATre\n\nhttps://t.co/ixCQWiGaaF'
716314089966985216,2016-04-02 17:19:22,b'#MuttMadness starts back up this afternoon with the #FinalFur \xf0\x9f\x90\xb6\xf0\x9f\x8f\x80\xf0\x9f\x90\xb6\n\nCheck the bracket here:\nhttps://t.co/A4IHxgC4Va'
716285507865542656,2016-04-02 15:25:47,b'This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ'
716084814160375810,2016-04-02 02:08:18,"b""I'm on a plane right now and I bet there are so many petable puppers beneath me. What a shame"""
716080869887381504,2016-04-02 01:52:38,"b""Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu"""
716004324535582720,2016-04-01 20:48:28,b'I love making these \xf0\x9f\x90\xb6 https://t.co/uk0Q33Gaam'
